EMPLOYEECODE,applied_day_of_week,applied_month,LVREASON,ADNLINFO,HALFDAY,LEAVECODE,leave_days,ELBALANCE,HPLBALANCE,total_past_leaves,approval_status
DS02304,3.0,1.0,PERSONAL,NONE,NO,EL,1,300.0,162.0,315,1
DS02304,4.0,12.0,PERSONAL WORK,NONE,NO,EL,1,304.0,240.0,315,1
DS02304,5.0,3.0,PERFORM CEREMONY,NONE,NO,EL,3,303.0,296.0,315,1
DS02304,5.0,3.0,FATHER E XPIRED,NONE,NO,EL,4,306.0,296.0,315,1
DS02304,6.0,5.0,PERSONAL,NONE,NO,EL,1,309.0,184.0,315,1
DS02304,6.0,11.0,BIL EXPIRED,NONE,NO,EL,2,307.0,182.0,315,1
DS02304,3.0,11.0,TAKE CARE OF FATHER,NONE,NO,EL,4,306.0,286.0,315,1
DS02304,4.0,11.0,PERSONAL,NONE,NO,EL,1,308.0,194.0,315,1
DS02304,3.0,11.0,TAKE CARE OF FATHER,NONE,NO,EL,2,304.0,286.0,315,1
DS02304,4.0,11.0,TAKE CARE OF FATHER,NONE,NO,EL,3,305.0,194.0,315,1
DS02304,3.0,1.0,NO TRANSPORT,NONE,NO,EL,1,301.0,246.0,315,1
DS02304,5.0,2.0,SICK,NONE,NO,CMC,2,315.0,252.0,315,1
DS02304,3.0,7.0,PERSONAL,NONE,NO,EL,2,302.0,230.0,315,1
DS02304,3.0,1.0,PERSONAL FATHER BED RIDDEN,NONE,NO,EL,2,299.0,246.0,315,1
DS02304,5.0,7.0,URGENT WORK,NONE,NO,EL,3,312.0,214.0,315,1
DS02304,2.0,12.0,PERSONAL WORK,NONE,NO,EL,2,302.0,246.0,315,1
DS02304,2.0,2.0,SON'S EXAM,NONE,NO,EL,37,271.0,144.0,315,1
DS02304,2.0,12.0,TAKE CARE OF FATHER,NONE,NO,EL,1,304.0,246.0,315,1
DS02304,2.0,5.0,PERSONAL,NONE,NO,EL,1,310.0,184.0,315,1
DS02304,3.0,1.0,PERSONAL,NONE,NO,EL,3,301.0,162.0,315,1
DS02304,6.0,5.0,PERSONAL,NONE,NO,EL,1,312.0,172.0,315,1
DS02304,6.0,2.0,PERFORM POJA,NONE,NO,EL,2,313.0,296.0,315,1
DS02304,3.0,8.0,PERSONAL,NONE,NO,EL,3,310.0,182.0,315,1
DS02304,6.0,12.0,PERSONAL,NONE,NO,EL,2,308.0,266.0,315,1
DS02304,6.0,6.0,ATTEND MARRIAGE,NONE,NO,EL,1,300.0,276.0,315,1
DS02304,5.0,5.0,PERSONAL,NONE,NO,EL,1,313.0,204.0,315,1
DS02304,5.0,6.0,PERSONAL,NONE,NO,EL,1,306.0,210.0,315,1
DS02304,4.0,2.0,PERSONAL,NONE,NO,EL,1,314.0,276.0,315,1
DS02304,2.0,9.0,PERSONAL,NONE,NO,EL,1,305.0,134.0,315,1
DS02304,2.0,9.0,PERSONAL,NONE,NO,EL,1,304.0,134.0,315,1
DS02304,6.0,12.0,SON'S EXAMINATION,NONE,NO,EL,4,293.0,134.0,315,1
DS02304,6.0,5.0,PERSONAL,NONE,NO,EL,1,311.0,172.0,315,1
DS02304,3.0,11.0,PERSONAL,NONE,NO,EL,1,310.0,266.0,315,1
DS02304,6.0,10.0,PERSONAL,NONE,NO,EL,3,312.0,162.0,315,1
DS02304,2.0,3.0,TO ATTEND SPIRITUAL FUNCTION,NONE,NO,EL,1,314.0,210.0,315,1
DS02304,4.0,6.0,PERSONAL,NONE,NO,EL,4,302.0,184.0,315,1
DS02304,3.0,11.0,PERSONAL,NONE,NO,EL,2,312.0,266.0,315,1
DS02304,3.0,11.0,FATHER HOSPITALISED,NONE,NO,EL,3,303.0,220.0,315,1
DS02304,3.0,8.0,PERSONAL,NONE,NO,EL,5,281.0,102.0,315,1
DS02304,4.0,12.0,PERSONAL,NONE,NO,EL,5,299.0,172.0,315,1
DS02304,6.0,2.0,HEALTH UPSET,NONE,NO,EL,1,314.0,250.0,315,1
DS02304,6.0,2.0,PERSONAL,NONE,NO,EL,2,312.0,250.0,315,1
DS02304,4.0,5.0,PERSONAL WORK,NONE,NO,EL,1,310.0,210.0,315,1
DS02304,4.0,5.0,VISIT TO NATIVE,NONE,NO,EL,3,307.0,210.0,315,1
DS02304,3.0,5.0,PERSONAL,NONE,NO,EL,2,312.0,152.0,315,1
DS02304,3.0,5.0,PERSONAL,NONE,NO,EL,1,311.0,152.0,315,1
DS02304,6.0,12.0,LTC TO API,NONE,NO,LCL,1,310.0,306.0,315,1
DS02304,4.0,4.0,PERSONAL WORK,NONE,NO,EL,1,307.0,230.0,315,1
DS02304,6.0,10.0,TAKE CARE OF FATHER,NONE,NO,EL,1,310.0,286.0,315,1
DS02304,3.0,8.0,PERSONAL,NONE,NO,EL,1,311.0,250.0,315,1
DS02304,3.0,8.0,VISIT TO TIRUPATI,NONE,NO,EL,3,312.0,250.0,315,1
DS02304,3.0,7.0,PERSONAL,NONE,NO,EL,3,308.0,152.0,315,1
DS02304,2.0,3.0,PERSONAL,NONE,NO,EL,5,255.0,84.0,315,1
DS02304,3.0,7.0,PERSONAL,NONE,NO,EL,3,305.0,152.0,315,1
DS02304,5.0,2.0,RELIGIOUS FUNCTION,NONE,NO,EL,1,313.0,276.0,315,1
DS02304,3.0,7.0,PERSONNEL,NONE,NO,EL,1,304.0,152.0,315,1
DS02304,3.0,7.0,PERSONAL,NONE,NO,EL,4,300.0,152.0,315,1
DS02304,6.0,10.0,PERSONAL,NONE,NO,EL,1,311.0,266.0,315,1
DS02304,3.0,12.0,TAKE CARE OF FATHER,NONE,NO,EL,2,302.0,286.0,315,1
DS02304,4.0,5.0,PERSONAL,NONE,NO,EL,1,304.0,256.0,315,1
DS02304,4.0,5.0,PERSONAL WORK,NONE,NO,EL,1,305.0,256.0,315,1
DS02304,6.0,12.0,PERSONAL,NONE,NO,EL,5,303.0,266.0,315,1
DS02304,2.0,7.0,PERSONAL,NONE,NO,EL,1,301.0,296.0,315,1
DS02304,2.0,7.0,PERSONAL,NONE,NO,EL,1,300.0,296.0,315,1
DS02304,2.0,7.0,PERSONAL,NONE,NO,EL,1,302.0,296.0,315,1
DS02304,6.0,6.0,TO TAKE CARE OF FATHER,NONE,NO,EL,2,305.0,204.0,315,1
DS02304,2.0,7.0,PERSONAL,NONE,NO,EL,2,285.0,114.0,315,1
DS02304,5.0,2.0,PERSONAL,NONE,NO,EL,3,309.0,250.0,315,1
DS02304,3.0,6.0,PERSONAL WORK,NONE,NO,EL,1,300.0,240.0,315,1
DS02304,4.0,5.0,SELF SICK,NONE,NO,CMC,6,304.0,286.0,315,1
DS02304,3.0,7.0,PERSONAL,NONE,NO,EL,1,304.0,172.0,315,1
DS02304,3.0,10.0,VISIT TIRUMALA TEMPLW,NONE,NO,EL,3,311.0,306.0,315,1
DS02304,2.0,10.0,SELF SICK,NONE,NO,EL,1,310.0,250.0,315,1
DS02304,3.0,12.0,PERSONAL,NONE,NO,EL,3,302.0,194.0,315,1
DS02304,2.0,10.0,TAKE CARE OF FATHER,NONE,NO,EL,1,309.0,246.0,315,1
DS02304,2.0,3.0,MEDICAL GROUNDS,NONE,NO,CMC,5,315.0,232.0,315,1
DS02304,2.0,10.0,NOT WELL,NONE,NO,CMC,2,310.0,246.0,315,1
DS02304,5.0,2.0,PERSONAL,NONE,NO,EL,1,312.0,276.0,315,1
DS02304,5.0,7.0,SUFFERING FROM BACK PAIN,NONE,NO,CMC,3,304.0,280.0,315,1
DS02304,5.0,7.0,PERSONAL,NONE,NO,EL,1,303.0,280.0,315,1
DS02304,5.0,7.0,SEVERE BACK PAIN,NONE,NO,EL,2,301.0,280.0,315,1
DS02304,3.0,4.0,PERSONAL WORK,NONE,NO,EL,1,311.0,210.0,315,1
DS02304,2.0,2.0,SELF SICK,NONE,NO,EL,1,312.0,296.0,315,1
DS02304,6.0,3.0,SON'S EXAM,NONE,NO,EL,4,291.0,124.0,315,1
DS02304,2.0,8.0,SURGERY/UNWELL,NONE,NO,CMC,26,286.0,102.0,315,1
DS02304,5.0,4.0,PERSONAL,NONE,NO,EL,4,274.0,104.0,315,1
DS02304,3.0,4.0,TO ATTEND RELIGIOUS FUNCTION,NONE,NO,EL,2,312.0,210.0,315,1
DS02304,3.0,9.0,PERSONAL WORK,NONE,NO,EL,1,311.0,240.0,315,1
DS02304,3.0,11.0,PERSONAL WORK,NONE,NO,EL,2,305.0,246.0,315,1
DS02304,3.0,9.0,PERSONAL,NONE,NO,EL,1,310.0,240.0,315,1
DS02304,5.0,5.0,PERSONAL,NONE,NO,EL,1,305.0,230.0,315,1
DS02304,6.0,6.0,TAKE CARE OF FATHER,NONE,NO,EL,5,302.0,276.0,315,1
DS02304,4.0,7.0,VISIT SRINAGAR,NONE,NO,EL,5,297.0,230.0,315,1
DS02304,3.0,12.0,NOT WELL,NONE,NO,EL,2,310.0,162.0,315,1
DS02304,2.0,12.0,FEVER,NONE,NO,CMC,2,296.0,302.0,315,1
DS02372,3.0,11.0,FAMILY FUNCTION,NONE,NO,EL,8,305.0,322.0,198,1
DS02372,1.0,12.0,TO ATTEND MARRIAGE,NONE,NO,EL,5,308.0,356.0,198,1
DS02372,3.0,8.0,PERSONAL,NONE,NO,EL,1,312.0,254.0,198,1
DS02372,1.0,12.0,PERSONAL TOUR,NONE,NO,EL,5,303.0,356.0,198,1
DS02372,2.0,8.0,PERSONAL,NONE,NO,EL,9,306.0,234.0,198,1
DS02372,2.0,6.0,PERSONAL,NONE,NO,EL,2,311.0,232.0,198,1
DS02372,2.0,6.0,PERSONAL,NONE,NO,EL,3,308.0,232.0,198,1
DS02372,5.0,1.0,HOSPITAL FOR CONSULTATION,NONE,NO,EL,2,313.0,414.0,198,1
DS02372,2.0,1.0,PERSONAL WORK,NONE,NO,EL,3,312.0,352.0,198,1
DS02372,2.0,5.0,DOMESTIC FUNCTION,NONE,NO,EL,2,313.0,366.0,198,1
DS02372,4.0,9.0,FESTIVAL,NONE,NO,EL,1,314.0,390.0,198,1
DS02372,6.0,2.0,DOMESTIC WORK,NONE,NO,EL,3,312.0,264.0,198,1
DS02372,3.0,9.0,NOT WELL,NONE,NO,CMC,13,315.0,350.0,198,1
DS02372,5.0,6.0,PERSONAL WORK,NONE,NO,EL,2,311.0,184.0,198,1
DS02372,7.0,1.0,VISIT TO KOLHAPUR,NONE,NO,EL,5,289.0,472.0,198,1
DS02372,3.0,9.0,FESTIVAL,NONE,NO,EL,2,313.0,362.0,198,1
DS02372,4.0,11.0,MEDICAL,NONE,NO,CMC,12,306.0,250.0,198,1
DS02372,4.0,11.0,MEDICAL,NONE,NO,CMC,14,306.0,222.0,198,1
DS02372,7.0,12.0,PERSONAL WORK,NONE,NO,EL,2,303.0,342.0,198,1
DS02372,3.0,11.0,PERSONAL,NONE,NO,EL,3,310.0,242.0,198,1
DS02372,2.0,9.0,PERSONAL,NONE,NO,EL,1,311.0,254.0,198,1
DS02372,2.0,12.0,NOT WELL,NONE,NO,CMC,3,313.0,356.0,198,1
DS02372,2.0,10.0,NOT WELL,NONE,NO,CMC,2,315.0,460.0,198,1
DS02372,3.0,1.0,PERSONAL WORK,NONE,NO,EL,2,309.0,262.0,198,1
DS02372,2.0,2.0,DOMESTIC FUNCTION,NONE,NO,EL,3,312.0,332.0,198,1
DS02372,6.0,5.0,NOT WELL,NONE,NO,CMC,1,302.0,464.0,198,1
DS02372,3.0,1.0,FAMILY FUNCTION,NONE,NO,EL,3,308.0,350.0,198,1
DS02372,4.0,11.0,PERSONAL,NONE,NO,EL,2,309.0,254.0,198,1
DS02372,4.0,3.0,MOTHER IN LAW EXPIRED,NONE,NO,EL,3,310.0,414.0,198,1
DS02372,4.0,3.0,MOTHER IN LAW CEREMONY,NONE,NO,EL,3,307.0,414.0,198,1
DS02372,2.0,5.0,PERSONAL,NONE,NO,EL,1,310.0,244.0,198,1
DS02372,6.0,5.0,TO GO TO MYSORE,NONE,NO,EL,1,309.0,244.0,198,1
DS02372,2.0,5.0,PERSONAL WORK,NONE,NO,EL,3,312.0,224.0,198,1
DS02372,5.0,11.0,TO ATTEND DOMESTIC FUNCTION,NONE,NO,EL,1,304.0,194.0,198,1
DS02372,5.0,5.0,TAKE CARE OF SIL AFTER SURGERY,NONE,NO,EL,2,305.0,414.0,198,1
DS02372,4.0,6.0,DEATH CEREMONY OF MOTHER,NONE,NO,EL,3,309.0,224.0,198,1
DS02372,6.0,1.0,PERSONAL,NONE,NO,EL,2,309.0,302.0,198,1
DS02372,4.0,11.0,DOMESTIC FUNCTION,NONE,NO,EL,1,311.0,302.0,198,1
DS02372,2.0,8.0,TO ATTEND FUNCTION,NONE,NO,EL,2,302.0,214.0,198,1
DS02372,3.0,5.0,PERSONAL WORK,NONE,NO,EL,2,311.0,252.0,198,1
DS02372,3.0,12.0,PERSONAL WORK,NONE,NO,EL,2,301.0,356.0,198,1
DS02372,4.0,7.0,PERSONAL,NONE,NO,EL,2,306.0,232.0,198,1
DS02372,3.0,1.0,PERSONAL WORK,NONE,NO,EL,2,313.0,242.0,198,1
DS02372,5.0,3.0,MIL CEREMONY,NONE,NO,EL,4,311.0,434.0,198,1
DS02372,2.0,11.0,NOT WELL,NONE,NO,EL,1,312.0,350.0,198,1
DS02372,3.0,4.0,PERSONAL WORK,NONE,NO,EL,2,313.0,232.0,198,1
DS02372,2.0,11.0,PERSONAL,NONE,NO,EL,2,313.0,350.0,198,1
DS02372,3.0,7.0,CONSULT SPECIALIST,NONE,NO,EL,2,313.0,424.0,198,1
DS02372,2.0,6.0,NOT WELL,NONE,NO,CMC,3,304.0,458.0,198,1
DS02372,4.0,8.0,DOMESTIC WORK,NONE,NO,EL,2,313.0,262.0,198,1
DS02372,2.0,10.0,DIWALI FESTIVAL,NONE,NO,EL,3,312.0,302.0,198,1
DS02372,3.0,12.0,PILGRIMAGE,NONE,NO,EL,2,299.0,194.0,198,1
DS02372,6.0,6.0,PERSONAL,NONE,NO,EL,3,312.0,272.0,198,1
DS02372,5.0,12.0,DOMESTIC WORK,NONE,NO,EL,2,303.0,322.0,198,1
DS02372,4.0,6.0,PERSONAL WORK,NONE,NO,EL,2,313.0,312.0,198,1
DS02372,4.0,11.0,VISIT TO GURUVAYOOR,NONE,NO,EL,5,307.0,370.0,198,1
DS02372,2.0,12.0,NOT WELL,NONE,NO,EL,1,310.0,384.0,198,1
DS02372,3.0,8.0,DOMESTIC FUNCTION,NONE,NO,EL,2,310.0,194.0,198,1
DS02372,4.0,12.0,PERSONAL,NONE,NO,EL,3,303.0,282.0,198,1
DS02372,3.0,12.0,TO ATTEND DOMESTIC FUNCTION,NONE,NO,EL,1,300.0,174.0,198,1
DS02372,5.0,7.0,family function,NONE,NO,EL,5,310.0,462.0,198,1
DS02372,5.0,8.0,TO CONSULT SPECIALIST,NONE,NO,EL,2,313.0,184.0,198,1
DS02372,5.0,12.0,SONS MARRIAGE,NONE,NO,EL,19,294.0,472.0,198,1
DS02372,3.0,12.0,PERSONAL WORK,NONE,NO,EL,2,311.0,262.0,198,1
DS02372,4.0,11.0,SPOUSE NOT WELL,NONE,NO,EL,4,311.0,460.0,198,1
DS02372,3.0,11.0,FATHERS CEREMONY,NONE,NO,EL,1,311.0,384.0,198,1
DS02372,5.0,8.0,FESTIVAL,NONE,NO,EL,2,312.0,390.0,198,1
DS02372,3.0,7.0,PERSONAL WORK,NONE,NO,EL,3,312.0,194.0,198,1
DS02372,5.0,9.0,PERSONAL,NONE,NO,EL,4,302.0,234.0,198,1
DS02372,4.0,12.0,CONSULT DOCTOR,NONE,NO,EL,1,308.0,262.0,198,1
DS02372,4.0,10.0,NOT WELL,NONE,NO,CMC,3,312.0,384.0,198,1
DS02372,3.0,5.0,DOMESTIC FUNCTION,NONE,NO,EL,2,311.0,366.0,198,1
DS02372,2.0,3.0,PERSONAL WORK,NONE,NO,EL,2,311.0,244.0,198,1
DS02372,2.0,9.0,FAMILY MARRIAGE FUNTION,NONE,NO,EL,9,306.0,274.0,198,1
DS02372,6.0,5.0,PERSONAL WORK,NONE,NO,EL,2,313.0,252.0,198,1
DS02372,6.0,5.0,VISIT TO KANAKAPURA,NONE,NO,EL,3,312.0,394.0,198,1
DS02372,3.0,7.0,TO ATTEND FAMILY FUNCTION,NONE,NO,EL,2,310.0,352.0,198,1
DS02372,4.0,6.0,MOTHER DEATH CEREMONY,NONE,NO,EL,1,308.0,244.0,198,1
DS02372,6.0,6.0,PERSONAL,NONE,NO,EL,1,307.0,244.0,198,1
DS02372,5.0,12.0,PERSONAL WORK,NONE,NO,EL,2,308.0,242.0,198,1
DS02372,2.0,12.0,CONSULT DOCTOR,NONE,NO,EL,3,310.0,424.0,198,1
DS02372,3.0,1.0,PERSONAL WORK,NONE,NO,EL,2,313.0,380.0,198,1
DS02372,6.0,6.0,DOMESTIC FUNCTION,NONE,NO,EL,3,308.0,366.0,198,1
DS02372,2.0,4.0,not well,NONE,NO,CMC,2,304.0,478.0,198,1
DS02372,2.0,6.0,NOT WELL,NONE,NO,CMC,3,304.0,452.0,198,1
DS02372,2.0,4.0,ltc to bhubaneswar,NONE,NO,EL,2,304.0,466.0,198,0
DS02372,5.0,7.0,SONS EXAMS II PU,NONE,NO,CCL,15,313.0,292.0,198,1
DS02372,6.0,2.0,TO ATTEND DOMESTIC FUNCTION,NONE,NO,EL,1,314.0,244.0,198,1
DS02372,4.0,4.0,MEDICAL,NONE,NO,CMC,3,315.0,454.0,198,1
DS02372,6.0,2.0,TO ATTEND FUNCTION,NONE,NO,EL,1,313.0,244.0,198,1
DS02372,4.0,4.0,DOMESTIC WORK,NONE,NO,EL,3,312.0,454.0,198,1
DS02372,4.0,4.0,DOMESTIC WORK,NONE,NO,EL,2,311.0,380.0,198,1
DS02372,5.0,2.0,NOT WELL,NONE,NO,CMC,2,315.0,466.0,198,1
DS02372,2.0,8.0,GOWRI GANESHA FESTIVAL,NONE,NO,EL,2,313.0,472.0,198,1
DS02372,4.0,10.0,TO ATTEND FUNCTION IN MYSORE,NONE,NO,EL,2,301.0,174.0,198,1
DS02372,2.0,6.0,PERSONAL,NONE,NO,EL,2,307.0,264.0,198,1
DS02372,4.0,4.0,NOT WELL,NONE,NO,CMC,2,315.0,460.0,198,1
DS02372,2.0,10.0,PERSONAL WORK,NONE,NO,CMC,1,0.0,342.0,198,0
DS02372,6.0,11.0,FESTIVAL,NONE,NO,EL,1,311.0,350.0,198,1
DS02372,6.0,5.0,PERSONAL WORK,NONE,NO,EL,2,313.0,184.0,198,1
DS02372,3.0,10.0,TO GO TO RAICHUR,NONE,NO,EL,6,306.0,340.0,198,1
DS02372,4.0,9.0,MOTHER NOT WELL,NONE,NO,EL,5,305.0,194.0,198,1
DS02372,3.0,12.0,FAMILY FUNCTION,NONE,NO,EL,2,308.0,384.0,198,1
DS02372,4.0,5.0,FAMILY FUNCTION,NONE,NO,EL,2,309.0,360.0,198,1
DS02372,2.0,3.0,PERSONAL,NONE,NO,EL,1,311.0,264.0,198,1
DS02372,2.0,10.0,PERSONAL WORK,NONE,NO,EL,3,303.0,222.0,198,1
DS02372,6.0,3.0,PERSONAL,NONE,NO,EL,2,309.0,264.0,198,1
DS02372,6.0,11.0,TO ATTEND DOMESTIC FUNCTION,NONE,NO,EL,2,313.0,322.0,198,1
DS02372,6.0,10.0,HUSBAND NOT WELL,NONE,NO,EL,3,307.0,404.0,198,1
DS02372,3.0,8.0,ATTEND DOMESTIC FUNTION,NONE,NO,EL,3,312.0,370.0,198,1
DS02372,6.0,10.0,HUSBAND NOT WELL,NONE,NO,EL,3,310.0,404.0,198,1
DS02372,4.0,5.0,PERSONAL WORK,NONE,NO,EL,2,313.0,292.0,198,1
DS02372,4.0,12.0,PERSONAL WORK,NONE,NO,EL,3,301.0,194.0,198,1
DS02372,4.0,1.0,HOME QUARANTINE,NONE,NO,EL,11,304.0,444.0,198,1
DS02372,6.0,9.0,GOWRI GANESHA FESTIVAL,NONE,NO,EL,2,313.0,404.0,198,1
DS02372,4.0,1.0,MARRIAGE OF RELATIVE,NONE,NO,EL,4,300.0,444.0,198,1
DS02372,5.0,1.0,PERSONAL WORK,NONE,NO,EL,3,300.0,222.0,198,1
DS02372,3.0,9.0,FESTIVAL,NONE,NO,EL,3,312.0,342.0,198,1
DS02372,2.0,12.0,NOT WELL,NONE,NO,EL,2,305.0,370.0,198,1
DS02372,6.0,2.0,MARRIAGE AT CHAMARAJANAGAR,NONE,NO,EL,4,311.0,360.0,198,1
DS02372,4.0,5.0,MOTHER NOT WELL,NONE,NO,EL,2,312.0,204.0,198,1
DS02372,4.0,11.0,TO CONSULT EYE SPECIALIST,NONE,NO,EL,1,305.0,342.0,198,1
DS02372,4.0,3.0,NOT WELL,NONE,NO,CMC,2,315.0,462.0,198,1
DS02372,5.0,5.0,MOTHER NOT WELL,NONE,NO,EL,23,289.0,204.0,198,1
DS02372,3.0,7.0,PERSONAL,NONE,NO,EL,1,314.0,254.0,198,1
DS02372,2.0,7.0,PERSONAL,NONE,NO,EL,1,313.0,254.0,198,1
DS02372,6.0,12.0,PERSONAL WORK,NONE,NO,EL,9,306.0,282.0,198,1
DS02373,2.0,2.0,MOTHER UNWELL & CARE OF GCHILD,NONE,NO,EL,14,219.0,254.0,237,0
DS02373,2.0,2.0,MOTHER UNWELL & CARE OF GCHILD,NONE,NO,EL,26,219.0,254.0,237,1
DS02373,5.0,1.0,PERSONAL WORK,NONE,NO,EL,3,299.0,218.0,237,1
DS02373,3.0,3.0,DAUGHTER'S EXAM,NONE,NO,EL,5,225.0,98.0,237,1
DS02373,5.0,4.0,UNWELL,NONE,NO,CMC,3,0.0,214.0,237,0
DS02373,3.0,9.0,UNWELL,NONE,NO,CMC,3,234.0,244.0,237,1
DS02373,2.0,6.0,PERSONAL,NONE,NO,EL,2,238.0,110.0,237,1
DS02373,3.0,9.0,NOT WELL,NONE,NO,CMC,3,304.0,238.0,237,1
DS02373,2.0,10.0,HOUSE SHIFTING,NONE,NO,EL,4,204.0,106.0,237,1
DS02373,2.0,12.0,VISIT GURUVAYOR,NONE,NO,EL,1,230.0,244.0,237,1
DS02373,2.0,10.0,FATHER-IN-LAW EXPIRED,NONE,NO,EL,4,200.0,106.0,237,1
DS02373,2.0,12.0,UNWELL,NONE,NO,EL,3,231.0,244.0,237,1
DS02373,2.0,12.0,PERSONAL WORK,NONE,NO,EL,1,229.0,244.0,237,1
DS02373,4.0,2.0,PERSONAL WORK,NONE,NO,EL,2,313.0,232.0,237,1
DS02373,2.0,2.0,PERSONALWORK,NONE,NO,EL,4,311.0,232.0,237,1
DS02373,5.0,4.0,UNWELL,NONE,NO,CMC,3,292.0,172.0,237,1
DS02373,2.0,6.0,PERSONAL,NONE,NO,EL,4,212.0,106.0,237,1
DS02373,6.0,3.0,PERSONAL WORK,NONE,NO,EL,4,242.0,110.0,237,1
DS02373,3.0,1.0,LTC TO API,NONE,NO,EL,1,284.0,242.0,237,1
DS02373,5.0,3.0,PERSONAL WORK,NONE,NO,EL,2,240.0,110.0,237,1
DS02373,5.0,5.0,SONS EXAMS,NONE,NO,CCL,24,289.0,242.0,237,1
DS02373,5.0,5.0,PERSONAL WORK,NONE,NO,EL,3,289.0,242.0,237,1
DS02373,5.0,5.0,NIECE MARRIAGE AT BOMBAY,NONE,NO,EL,2,236.0,110.0,237,1
DS02373,2.0,1.0,UNWELL,NONE,NO,CMC,4,236.0,100.0,237,1
DS02373,3.0,6.0,PERSONAL,NONE,NO,EL,3,292.0,196.0,237,1
DS02373,4.0,4.0,PERSONAL,NONE,NO,EL,11,254.0,248.0,237,1
DS02373,3.0,10.0,SONS EXAM,NONE,NO,CCL,15,306.0,206.0,237,1
DS02373,2.0,1.0,DAUGHTER HOSPITALISED,NONE,NO,EL,9,257.0,208.0,237,1
DS02373,5.0,3.0,PERSONAL,NONE,NO,EL,4,208.0,106.0,237,1
DS02373,2.0,1.0,UNWELL,NONE,NO,CMC,3,272.0,212.0,237,1
DS02373,2.0,1.0,UNWELL,NONE,NO,CMC,12,272.0,188.0,237,1
DS02373,4.0,1.0,PERSONAL,NONE,NO,EL,10,235.0,120.0,237,1
DS02373,2.0,1.0,UNWELL,NONE,NO,CMC,3,287.0,180.0,237,1
DS02373,4.0,1.0,PERSONAL,NONE,NO,EL,5,230.0,120.0,237,1
DS02373,2.0,1.0,NOT WELL,NONE,NO,CMC,4,287.0,168.0,237,1
DS02373,4.0,1.0,PERSONAL,NONE,NO,EL,2,228.0,120.0,237,1
DS02373,4.0,1.0,PERSONAL,NONE,NO,EL,4,224.0,120.0,237,1
DS02373,4.0,7.0,PERSONAL,NONE,NO,EL,5,215.0,130.0,237,1
DS02373,4.0,1.0,MOTHER HOSPITALISED,NONE,NO,EL,3,221.0,120.0,237,1
DS02373,4.0,1.0,PERSONAL,NONE,NO,EL,3,218.0,120.0,237,1
DS02373,2.0,10.0,UNWELL,NONE,NO,CMC,3,234.0,250.0,237,1
DS02373,5.0,10.0,PERSONAL WORK,NONE,NO,EL,2,302.0,242.0,237,1
DS02373,4.0,12.0,PERSONAL WORK,NONE,NO,EL,2,238.0,260.0,237,1
DS02373,4.0,12.0,PERSONAL WORK,NONE,NO,EL,2,236.0,260.0,237,1
DS02373,4.0,12.0,NOT WELL,NONE,NO,CMC,3,236.0,254.0,237,1
DS02373,4.0,12.0,LTC TO API,NONE,NO,EL,1,285.0,242.0,237,0
DS02373,4.0,12.0,NOT WELL,NONE,NO,EL,2,253.0,160.0,237,1
DS02373,4.0,4.0,PERSONAL,NONE,NO,EL,4,270.0,190.0,237,1
DS02373,4.0,12.0,UN WELL,NONE,NO,EL,3,250.0,160.0,237,1
DS02373,4.0,4.0,PERSONAL,NONE,NO,EL,3,267.0,190.0,237,1
DS02373,4.0,2.0,LTC TO API,NONE,NO,EL,5,302.0,242.0,237,1
DS02373,6.0,7.0,MEDICAL,NONE,NO,CMC,2,267.0,186.0,237,1
DS02373,4.0,9.0,VISIT TO KUKKE SUBRAMANYA TEMP,NONE,NO,EL,4,263.0,252.0,237,1
DS02373,3.0,6.0,RELATIVE EXPIRED,NONE,NO,EL,2,225.0,254.0,237,1
DS02373,6.0,11.0,SONS EXAM,NONE,NO,CCL,10,313.0,222.0,237,1
DS02373,2.0,4.0,LTC TO API,NONE,NO,CL,1,302.0,178.0,237,1
DS02373,3.0,6.0,UNWELL,NONE,NO,CMC,2,225.0,250.0,237,1
DS02373,3.0,7.0,PERSONAL WORK,NONE,NO,EL,2,294.0,232.0,237,1
DS02373,5.0,1.0,DAUGHTER UNWELL,NONE,NO,EL,2,230.0,98.0,237,1
DS02373,2.0,11.0,NOT WELL,NONE,NO,CMC,5,282.0,186.0,237,1
DS02373,2.0,6.0,UNWELL,NONE,NO,EL,2,234.0,110.0,237,1
DS02373,6.0,6.0,PERSONAL,NONE,NO,EL,4,230.0,110.0,237,1
DS02373,5.0,1.0,PERSONAL WORK,NONE,NO,EL,1,283.0,242.0,237,1
DS02373,3.0,10.0,PERSONAL,NONE,NO,EL,8,217.0,88.0,237,1
DS02373,5.0,1.0,NOT WELL,NONE,NO,CMC,2,283.0,238.0,237,1
DS02373,5.0,5.0,LTC TO GUWAHATI,NONE,NO,EL,1,291.0,172.0,237,1
DS02373,5.0,1.0,DAUGHTERS MARRAIGE,NONE,NO,EL,33,265.0,248.0,237,1
DS02373,5.0,5.0,LTC TO GUWAHATI,NONE,NO,SCL,1,291.0,172.0,237,1
DS02373,4.0,2.0,FATHER-IN-LAW NOT WELL,NONE,NO,EL,2,201.0,96.0,237,1
DS02373,5.0,9.0,NOT WELL,NONE,NO,EL,2,300.0,242.0,237,1
DS02373,5.0,9.0,PERSONAL WORK,NONE,NO,EL,3,297.0,242.0,237,1
